_step,train/global_step,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer.connections_reward,train/epoch,train/frac_reward_zero_std,train/reward,train/reward_std,train/rewards/connections_reward/mean,train/rewards/connections_reward/std
8449,295,,,,,,,,
8450,295,,,,,,,,
8451,295,,,,,,,,
8452,295,,,,,,,,
8453,295,,,,,,,,
8454,295,,,,,,,,
8455,295,,,,,,,,
8456,295,,,,,,,,
8457,295,,,,,,,,
8458,295,,,,,,,,
8459,300,,,0.7444168734491315,1,1.600000023841858,0,1.600000023841858,0
8460,300,,,,,,,,
8461,300,,,,,,,,
8462,300,,0.0006576020023203455,,,,,,
8463,300,0.0015008500013209414,,,,,,,
8464,300,,,,,,,,
8465,300,,,,,,,,
8466,300,,,,,,,,
8467,300,,,,,,,,
8468,300,,,,,,,,
8469,300,,,,,,,,
8470,300,,,,,,,,
8471,300,,,,,,,,
8472,300,,,,,,,,
8473,300,,,,,,,,
8474,300,,,,,,,,
8475,300,,,,,,,,
8476,300,,,,,,,,
8477,300,,,,,,,,
8478,300,,,,,,,,
8479,300,,,,,,,,
8480,300,,,,,,,,
8481,300,,,,,,,,
8482,300,,,,,,,,
8483,300,,,,,,,,
8484,300,,,,,,,,
8485,300,,,,,,,,
8486,300,,,,,,,,
8487,300,,,,,,,,
8488,300,,,,,,,,
8489,300,,,,,,,,
8490,300,,0.0006336629994621035,,,,,,
8491,300,0.0015258020030159969,,,,,,,
8492,300,,,,,,,,
8493,300,,,,,,,,
8494,300,,,,,,,,
8495,300,,,,,,,,
8496,300,,,,,,,,
8497,300,,,,,,,,
8498,300,,,,,,,,
8499,300,,,,,,,,
8500,300,,,,,,,,
8501,300,,,,,,,,
8502,300,,,,,,,,
8503,300,,,,,,,,
8504,300,,,,,,,,
8505,300,,,,,,,,
8506,300,,,,,,,,
8507,300,,,,,,,,
8508,300,,,,,,,,
8509,300,,,,,,,,
8510,300,,,,,,,,
8511,300,,,,,,,,
8512,300,,,,,,,,
8513,300,,,,,,,,
8514,300,,,,,,,,
8515,300,,,,,,,,
8516,300,,,,,,,,
8517,300,,,,,,,,
8518,300,,0.000666166000883095,,,,,,
8519,300,0.0017189860009239055,,,,,,,
8520,300,,,,,,,,
8521,300,,,,,,,,
8522,300,,,,,,,,
8523,300,,,,,,,,
8524,300,,,,,,,,
8525,300,,,,,,,,
8526,300,,,,,,,,
8527,300,,,,,,,,
8528,300,,,,,,,,
8529,300,,,,,,,,
8530,300,,,,,,,,
8531,300,,,,,,,,
8532,300,,,,,,,,
8533,300,,,,,,,,
8534,300,,,,,,,,
8535,300,,,,,,,,
8536,300,,,,,,,,
8537,300,,,,,,,,
8538,300,,,,,,,,
8539,300,,,,,,,,
8540,300,,,,,,,,
8541,300,,,,,,,,
8542,300,,,,,,,,
8543,300,,,,,,,,
8544,300,,,,,,,,
8545,300,,,,,,,,
8546,300,,0.0006866139992780518,,,,,,
8547,300,0.0016178269979718607,,,,,,,
8548,300,,,,,,,,
8549,300,,,,,,,,
8550,300,,,,,,,,
8551,300,,,,,,,,
8552,300,,,,,,,,
8553,300,,,,,,,,
8554,300,,,,,,,,
8555,300,,,,,,,,
8556,300,,,,,,,,
8557,300,,,,,,,,
8558,300,,,,,,,,
8559,300,,,,,,,,
8560,300,,,,,,,,
8561,300,,,,,,,,
8562,300,,,,,,,,
8563,300,,,,,,,,
8564,300,,,,,,,,
8565,300,,,,,,,,
8566,300,,,,,,,,
8567,300,,,,,,,,
8568,300,,,,,,,,
8569,300,,,,,,,,
8570,300,,,,,,,,
8571,300,,,,,,,,
8572,300,,,,,,,,
8573,300,,,,,,,,
8574,300,,0.0006522809999296442,,,,,,
8575,300,0.0014599419992009643,,,,,,,
8576,300,,,,,,,,
8577,300,,,,,,,,
8578,300,,,,,,,,
8579,300,,,,,,,,
8580,300,,,,,,,,
8581,300,,,,,,,,
8582,300,,,,,,,,
8583,300,,,,,,,,
8584,300,,,,,,,,
8585,300,,,,,,,,
8586,300,,,,,,,,
8587,300,,,,,,,,
8588,300,,,,,,,,
8589,300,,,,,,,,
8590,300,,,,,,,,
8591,300,,,,,,,,
8592,300,,,,,,,,
8593,300,,,,,,,,
8594,300,,,,,,,,
8595,300,,,,,,,,
8596,300,,,,,,,,
8597,300,,,,,,,,
8598,300,,,,,,,,
8599,300,,,,,,,,
8600,305,,,0.7568238213399504,1,1.600000023841858,0,1.600000023841858,0
8601,305,,,,,,,,
8602,305,,,,,,,,
8603,305,,0.0007007910026004538,,,,,,
8604,305,0.0015931950001686346,,,,,,,
8605,305,,,,,,,,
8606,305,,,,,,,,
8607,305,,,,,,,,
8608,305,,,,,,,,
8609,305,,,,,,,,
8610,305,,,,,,,,
8611,305,,,,,,,,
8612,305,,,,,,,,
8613,305,,,,,,,,
8614,305,,,,,,,,
8615,305,,,,,,,,
8616,305,,,,,,,,
8617,305,,,,,,,,
8618,305,,,,,,,,
8619,305,,,,,,,,
8620,305,,,,,,,,
8621,305,,,,,,,,
8622,305,,,,,,,,
8623,305,,,,,,,,
8624,305,,,,,,,,
8625,305,,,,,,,,
8626,305,,,,,,,,
8627,305,,,,,,,,
8628,305,,,,,,,,
8629,305,,,,,,,,
8630,305,,,,,,,,
8631,305,,0.0006379650003509596,,,,,,
8632,305,0.0014782489997742232,,,,,,,
8633,305,,,,,,,,
8634,305,,,,,,,,
8635,305,,,,,,,,
8636,305,,,,,,,,
8637,305,,,,,,,,
8638,305,,,,,,,,
8639,305,,,,,,,,
8640,305,,,,,,,,
8641,305,,,,,,,,
8642,305,,,,,,,,
8643,305,,,,,,,,
8644,305,,,,,,,,
8645,305,,,,,,,,
8646,305,,,,,,,,
8647,305,,,,,,,,
8648,305,,,,,,,,
8649,305,,,,,,,,
8650,305,,,,,,,,
8651,305,,,,,,,,
8652,305,,,,,,,,
8653,305,,,,,,,,
8654,305,,,,,,,,
8655,305,,,,,,,,
8656,305,,,,,,,,
8657,305,,,,,,,,
8658,305,,,,,,,,
8659,305,,0.0006613350014958996,,,,,,
8660,305,0.0016343370007234626,,,,,,,
8661,305,,,,,,,,
8662,305,,,,,,,,
8663,305,,,,,,,,
8664,305,,,,,,,,
8665,305,,,,,,,,
8666,305,,,,,,,,
8667,305,,,,,,,,
8668,305,,,,,,,,
8669,305,,,,,,,,
8670,305,,,,,,,,
8671,305,,,,,,,,
8672,305,,,,,,,,
8673,305,,,,,,,,
8674,305,,,,,,,,
8675,305,,,,,,,,
8676,305,,,,,,,,
8677,305,,,,,,,,
8678,305,,,,,,,,
8679,305,,,,,,,,
8680,305,,,,,,,,
8681,305,,,,,,,,
8682,305,,,,,,,,
8683,305,,,,,,,,
8684,305,,,,,,,,
8685,305,,,,,,,,
8686,305,,,,,,,,
8687,305,,0.0006884590002300683,,,,,,
8688,305,0.0016563500030315481,,,,,,,
8689,305,,,,,,,,
8690,305,,,,,,,,
8691,305,,,,,,,,
8692,305,,,,,,,,
8693,305,,,,,,,,
8694,305,,,,,,,,
8695,305,,,,,,,,
8696,305,,,,,,,,
8697,305,,,,,,,,
8698,305,,,,,,,,
8699,305,,,,,,,,
8700,305,,,,,,,,
8701,305,,,,,,,,
8702,305,,,,,,,,
8703,305,,,,,,,,
8704,305,,,,,,,,
8705,305,,,,,,,,
8706,305,,,,,,,,
8707,305,,,,,,,,
8708,305,,,,,,,,
8709,305,,,,,,,,
8710,305,,,,,,,,
8711,305,,,,,,,,
8712,305,,,,,,,,
8713,305,,,,,,,,
8714,305,,,,,,,,
8715,305,,0.0006722690013702959,,,,,,
8716,305,0.0015292280004359782,,,,,,,
8717,305,,,,,,,,
8718,305,,,,,,,,
8719,305,,,,,,,,
8720,305,,,,,,,,
8721,305,,,,,,,,
8722,305,,,,,,,,
8723,305,,,,,,,,
8724,305,,,,,,,,
8725,305,,,,,,,,
8726,305,,,,,,,,
8727,305,,,,,,,,
8728,305,,,,,,,,
8729,305,,,,,,,,
8730,305,,,,,,,,
8731,305,,,,,,,,
8732,305,,,,,,,,
8733,305,,,,,,,,
8734,305,,,,,,,,
8735,305,,,,,,,,
8736,305,,,,,,,,
8737,305,,,,,,,,
8738,305,,,,,,,,
8739,305,,,,,,,,
8740,305,,,,,,,,
8741,310,,,0.7692307692307693,1,1.600000023841858,0,1.600000023841858,0
8742,310,,,,,,,,
8743,310,,,,,,,,
8744,310,,0.000656217998766806,,,,,,
8745,310,0.001459385999623919,,,,,,,
8746,310,,,,,,,,
8747,310,,,,,,,,
8748,310,,,,,,,,
8749,310,,,,,,,,
8750,310,,,,,,,,
8751,310,,,,,,,,
8752,310,,,,,,,,
8753,310,,,,,,,,
8754,310,,,,,,,,
8755,310,,,,,,,,
8756,310,,,,,,,,
8757,310,,,,,,,,
8758,310,,,,,,,,
8759,310,,,,,,,,
8760,310,,,,,,,,
8761,310,,,,,,,,
8762,310,,,,,,,,
8763,310,,,,,,,,
8764,310,,,,,,,,
8765,310,,,,,,,,
8766,310,,,,,,,,
8767,310,,,,,,,,
8768,310,,,,,,,,
8769,310,,,,,,,,
8770,310,,,,,,,,
8771,310,,,,,,,,
8772,310,,0.0006445130020438228,,,,,,
8773,310,0.0016552180022699758,,,,,,,
8774,310,,,,,,,,
8775,310,,,,,,,,
8776,310,,,,,,,,
8777,310,,,,,,,,
8778,310,,,,,,,,
8779,310,,,,,,,,
8780,310,,,,,,,,
8781,310,,,,,,,,
8782,310,,,,,,,,
8783,310,,,,,,,,
8784,310,,,,,,,,
8785,310,,,,,,,,
8786,310,,,,,,,,
8787,310,,,,,,,,
8788,310,,,,,,,,
8789,310,,,,,,,,
8790,310,,,,,,,,
8791,310,,,,,,,,
8792,310,,,,,,,,
8793,310,,,,,,,,
8794,310,,,,,,,,
8795,310,,,,,,,,
8796,310,,,,,,,,
8797,310,,,,,,,,
8798,310,,,,,,,,
8799,310,,,,,,,,
8800,310,,0.0006716880016028881,,,,,,
8801,310,0.0015869439994276036,,,,,,,
8802,310,,,,,,,,
8803,310,,,,,,,,
8804,310,,,,,,,,
8805,310,,,,,,,,
8806,310,,,,,,,,
8807,310,,,,,,,,
8808,310,,,,,,,,
8809,310,,,,,,,,
8810,310,,,,,,,,
8811,310,,,,,,,,
8812,310,,,,,,,,
8813,310,,,,,,,,
8814,310,,,,,,,,
8815,310,,,,,,,,
8816,310,,,,,,,,
8817,310,,,,,,,,
8818,310,,,,,,,,
8819,310,,,,,,,,
8820,310,,,,,,,,
8821,310,,,,,,,,
8822,310,,,,,,,,
8823,310,,,,,,,,
8824,310,,,,,,,,
8825,310,,,,,,,,
8826,310,,,,,,,,
8827,310,,,,,,,,
8828,310,,0.0006818599977123085,,,,,,
8829,310,0.001593065000633942,,,,,,,
8830,310,,,,,,,,
8831,310,,,,,,,,
8832,310,,,,,,,,
8833,310,,,,,,,,
8834,310,,,,,,,,
8835,310,,,,,,,,
8836,310,,,,,,,,
8837,310,,,,,,,,
8838,310,,,,,,,,
8839,310,,,,,,,,
8840,310,,,,,,,,
8841,310,,,,,,,,
8842,310,,,,,,,,
8843,310,,,,,,,,
8844,310,,,,,,,,
8845,310,,,,,,,,
8846,310,,,,,,,,
8847,310,,,,,,,,
8848,310,,,,,,,,
8849,310,,,,,,,,
8850,310,,,,,,,,
8851,310,,,,,,,,
8852,310,,,,,,,,
8853,310,,,,,,,,
8854,310,,,,,,,,
8855,310,,,,,,,,
8856,310,,0.0007011199995758943,,,,,,
8857,310,0.0017929919995367527,,,,,,,
8858,310,,,,,,,,
8859,310,,,,,,,,
8860,310,,,,,,,,
8861,310,,,,,,,,
8862,310,,,,,,,,
8863,310,,,,,,,,
8864,310,,,,,,,,
8865,310,,,,,,,,
8866,310,,,,,,,,
8867,310,,,,,,,,
8868,310,,,,,,,,
8869,310,,,,,,,,
8870,310,,,,,,,,
8871,310,,,,,,,,
8872,310,,,,,,,,
8873,310,,,,,,,,
8874,310,,,,,,,,
8875,310,,,,,,,,
8876,310,,,,,,,,
8877,310,,,,,,,,
8878,310,,,,,,,,
8879,310,,,,,,,,
8880,310,,,,,,,,
8881,310,,,,,,,,
8882,315,,,0.7816377171215881,1,1.600000023841858,0,1.600000023841858,0
8883,315,,,,,,,,
8884,315,,,,,,,,
8885,315,,0.0006411750000552274,,,,,,
8886,315,0.001526182000816334,,,,,,,
8887,315,,,,,,,,
8888,315,,,,,,,,
8889,315,,,,,,,,
8890,315,,,,,,,,
8891,315,,,,,,,,
8892,315,,,,,,,,
8893,315,,,,,,,,
8894,315,,,,,,,,
8895,315,,,,,,,,
8896,315,,,,,,,,
8897,315,,,,,,,,
8898,315,,,,,,,,
8899,315,,,,,,,,
8900,315,,,,,,,,
8901,315,,,,,,,,
8902,315,,,,,,,,
8903,315,,,,,,,,
8904,315,,,,,,,,
8905,315,,,,,,,,
8906,315,,,,,,,,
8907,315,,,,,,,,
8908,315,,,,,,,,
8909,315,,,,,,,,
8910,315,,,,,,,,
8911,315,,,,,,,,
8912,315,,,,,,,,
8913,315,,0.000626092998572858,,,,,,
8914,315,0.0014402580018213484,,,,,,,
8915,315,,,,,,,,
8916,315,,,,,,,,
8917,315,,,,,,,,
8918,315,,,,,,,,
8919,315,,,,,,,,
8920,315,,,,,,,,
8921,315,,,,,,,,
8922,315,,,,,,,,
8923,315,,,,,,,,
8924,315,,,,,,,,
8925,315,,,,,,,,
8926,315,,,,,,,,
8927,315,,,,,,,,
8928,315,,,,,,,,
8929,315,,,,,,,,
8930,315,,,,,,,,
8931,315,,,,,,,,
8932,315,,,,,,,,
8933,315,,,,,,,,
8934,315,,,,,,,,
8935,315,,,,,,,,
8936,315,,,,,,,,
8937,315,,,,,,,,
8938,315,,,,,,,,
8939,315,,,,,,,,
8940,315,,,,,,,,
8941,315,,0.0006684610016236547,,,,,,
8942,315,0.0015828899995540269,,,,,,,
8943,315,,,,,,,,
8944,315,,,,,,,,
8945,315,,,,,,,,
8946,315,,,,,,,,
8947,315,,,,,,,,
8948,315,,,,,,,,
8949,315,,,,,,,,
8950,315,,,,,,,,
8951,315,,,,,,,,
8952,315,,,,,,,,
8953,315,,,,,,,,
8954,315,,,,,,,,
8955,315,,,,,,,,
8956,315,,,,,,,,
8957,315,,,,,,,,
8958,315,,,,,,,,
8959,315,,,,,,,,
8960,315,,,,,,,,
8961,315,,,,,,,,
8962,315,,,,,,,,
8963,315,,,,,,,,
8964,315,,,,,,,,
8965,315,,,,,,,,
8966,315,,,,,,,,
8967,315,,,,,,,,
8968,315,,,,,,,,
8969,315,,0.000715662998118205,,,,,,
8970,315,0.0015676959992561024,,,,,,,
8971,315,,,,,,,,
8972,315,,,,,,,,
8973,315,,,,,,,,
8974,315,,,,,,,,
8975,315,,,,,,,,
8976,315,,,,,,,,
8977,315,,,,,,,,
8978,315,,,,,,,,
8979,315,,,,,,,,
8980,315,,,,,,,,
8981,315,,,,,,,,
8982,315,,,,,,,,
8983,315,,,,,,,,
8984,315,,,,,,,,
8985,315,,,,,,,,
8986,315,,,,,,,,
8987,315,,,,,,,,
8988,315,,,,,,,,
8989,315,,,,,,,,
8990,315,,,,,,,,
8991,315,,,,,,,,
8992,315,,,,,,,,
8993,315,,,,,,,,
8994,315,,,,,,,,
8995,315,,,,,,,,
8996,315,,,,,,,,
8997,315,,0.0006660260005446617,,,,,,
8998,315,0.0015180209993559401,,,,,,,
8999,315,,,,,,,,
9000,315,,,,,,,,
9001,315,,,,,,,,
9002,315,,,,,,,,
9003,315,,,,,,,,
9004,315,,,,,,,,
9005,315,,,,,,,,
9006,315,,,,,,,,
9007,315,,,,,,,,
9008,315,,,,,,,,
9009,315,,,,,,,,
9010,315,,,,,,,,
9011,315,,,,,,,,
9012,315,,,,,,,,
9013,315,,,,,,,,
9014,315,,,,,,,,
9015,315,,,,,,,,
9016,315,,,,,,,,
9017,315,,,,,,,,
9018,315,,,,,,,,
9019,315,,,,,,,,
9020,315,,,,,,,,
9021,315,,,,,,,,
9022,315,,,,,,,,
9023,320,,,0.794044665012407,1,1.600000023841858,0,1.600000023841858,0
9024,320,,,,,,,,
9025,320,,,,,,,,
9026,320,,0.0007024180013104342,,,,,,
9027,320,0.0016397990002587903,,,,,,,
9028,320,,,,,,,,
9029,320,,,,,,,,
9030,320,,,,,,,,
9031,320,,,,,,,,
9032,320,,,,,,,,
9033,320,,,,,,,,
9034,320,,,,,,,,
9035,320,,,,,,,,
9036,320,,,,,,,,
9037,320,,,,,,,,
9038,320,,,,,,,,
9039,320,,,,,,,,
9040,320,,,,,,,,
9041,320,,,,,,,,
9042,320,,,,,,,,
9043,320,,,,,,,,
9044,320,,,,,,,,
9045,320,,,,,,,,
9046,320,,,,,,,,
9047,320,,,,,,,,
9048,320,,,,,,,,
9049,320,,,,,,,,
9050,320,,,,,,,,
9051,320,,,,,,,,
9052,320,,,,,,,,
9053,320,,,,,,,,
9054,320,,0.0006548159981321078,,,,,,
9055,320,0.0016515909992449451,,,,,,,
9056,320,,,,,,,,
9057,320,,,,,,,,
9058,320,,,,,,,,
9059,320,,,,,,,,
9060,320,,,,,,,,
9061,320,,,,,,,,
9062,320,,,,,,,,
9063,320,,,,,,,,
9064,320,,,,,,,,
9065,320,,,,,,,,
9066,320,,,,,,,,
9067,320,,,,,,,,
9068,320,,,,,,,,
9069,320,,,,,,,,
9070,320,,,,,,,,
9071,320,,,,,,,,
9072,320,,,,,,,,
9073,320,,,,,,,,
9074,320,,,,,,,,
9075,320,,,,,,,,
9076,320,,,,,,,,
9077,320,,,,,,,,
9078,320,,,,,,,,
9079,320,,,,,,,,
9080,320,,,,,,,,
9081,320,,,,,,,,
9082,320,,0.0006816579989390448,,,,,,
9083,320,0.0015182069982984103,,,,,,,
9084,320,,,,,,,,
9085,320,,,,,,,,
9086,320,,,,,,,,
9087,320,,,,,,,,
9088,320,,,,,,,,
9089,320,,,,,,,,
9090,320,,,,,,,,
9091,320,,,,,,,,
9092,320,,,,,,,,
9093,320,,,,,,,,
9094,320,,,,,,,,
9095,320,,,,,,,,
9096,320,,,,,,,,
9097,320,,,,,,,,
9098,320,,,,,,,,
9099,320,,,,,,,,
9100,320,,,,,,,,
9101,320,,,,,,,,
9102,320,,,,,,,,
9103,320,,,,,,,,
9104,320,,,,,,,,
9105,320,,,,,,,,
9106,320,,,,,,,,
9107,320,,,,,,,,
9108,320,,,,,,,,
9109,320,,,,,,,,
9110,320,,0.0006401420032489114,,,,,,
9111,320,0.0015362910016847309,,,,,,,
9112,320,,,,,,,,
9113,320,,,,,,,,
9114,320,,,,,,,,
9115,320,,,,,,,,
9116,320,,,,,,,,
9117,320,,,,,,,,
9118,320,,,,,,,,
9119,320,,,,,,,,
9120,320,,,,,,,,
9121,320,,,,,,,,
9122,320,,,,,,,,
9123,320,,,,,,,,
9124,320,,,,,,,,
9125,320,,,,,,,,
9126,320,,,,,,,,
9127,320,,,,,,,,
9128,320,,,,,,,,
9129,320,,,,,,,,
9130,320,,,,,,,,
9131,320,,,,,,,,
9132,320,,,,,,,,
9133,320,,,,,,,,
9134,320,,,,,,,,
9135,320,,,,,,,,
9136,320,,,,,,,,
9137,320,,,,,,,,
9138,320,,0.0010874700019485317,,,,,,
9139,320,0.0019656479998957366,,,,,,,
9140,320,,,,,,,,
9141,320,,,,,,,,
9142,320,,,,,,,,
9143,320,,,,,,,,
9144,320,,,,,,,,
9145,320,,,,,,,,
9146,320,,,,,,,,
9147,320,,,,,,,,
9148,320,,,,,,,,
9149,320,,,,,,,,
9150,320,,,,,,,,
9151,320,,,,,,,,
9152,320,,,,,,,,
9153,320,,,,,,,,
9154,320,,,,,,,,
9155,320,,,,,,,,
9156,320,,,,,,,,
9157,320,,,,,,,,
9158,320,,,,,,,,
9159,320,,,,,,,,
9160,320,,,,,,,,
9161,320,,,,,,,,
9162,320,,,,,,,,
9163,320,,,,,,,,
9164,325,,,0.8064516129032258,1,1.600000023841858,0,1.600000023841858,0
9165,325,,,,,,,,
9166,325,,,,,,,,
9167,325,,0.0007420410001941491,,,,,,
9168,325,0.0017476319990237243,,,,,,,
9169,325,,,,,,,,
9170,325,,,,,,,,
9171,325,,,,,,,,
9172,325,,,,,,,,
9173,325,,,,,,,,
9174,325,,,,,,,,
9175,325,,,,,,,,
9176,325,,,,,,,,
9177,325,,,,,,,,
9178,325,,,,,,,,
9179,325,,,,,,,,
9180,325,,,,,,,,
9181,325,,,,,,,,
9182,325,,,,,,,,
9183,325,,,,,,,,
9184,325,,,,,,,,
9185,325,,,,,,,,
9186,325,,,,,,,,
9187,325,,,,,,,,
9188,325,,,,,,,,
9189,325,,,,,,,,
9190,325,,,,,,,,
9191,325,,,,,,,,
9192,325,,,,,,,,
9193,325,,,,,,,,
9194,325,,,,,,,,
9195,325,,0.0007527400011895224,,,,,,
9196,325,0.0016023770003812388,,,,,,,
9197,325,,,,,,,,
9198,325,,,,,,,,
9199,325,,,,,,,,
9200,325,,,,,,,,
9201,325,,,,,,,,
9202,325,,,,,,,,
9203,325,,,,,,,,
9204,325,,,,,,,,
9205,325,,,,,,,,
9206,325,,,,,,,,
9207,325,,,,,,,,
9208,325,,,,,,,,
9209,325,,,,,,,,
9210,325,,,,,,,,
9211,325,,,,,,,,
9212,325,,,,,,,,
9213,325,,,,,,,,
9214,325,,,,,,,,
9215,325,,,,,,,,
9216,325,,,,,,,,
9217,325,,,,,,,,
9218,325,,,,,,,,
9219,325,,,,,,,,
9220,325,,,,,,,,
9221,325,,,,,,,,
9222,325,,,,,,,,
9223,325,,0.0006786240010114852,,,,,,
9224,325,0.0015497890017286409,,,,,,,
9225,325,,,,,,,,
9226,325,,,,,,,,
9227,325,,,,,,,,
9228,325,,,,,,,,
9229,325,,,,,,,,
9230,325,,,,,,,,
9231,325,,,,,,,,
9232,325,,,,,,,,
9233,325,,,,,,,,
9234,325,,,,,,,,
9235,325,,,,,,,,
9236,325,,,,,,,,
9237,325,,,,,,,,
9238,325,,,,,,,,
9239,325,,,,,,,,
9240,325,,,,,,,,
9241,325,,,,,,,,
9242,325,,,,,,,,
9243,325,,,,,,,,
9244,325,,,,,,,,
9245,325,,,,,,,,
9246,325,,,,,,,,
9247,325,,,,,,,,
9248,325,,,,,,,,
9249,325,,,,,,,,
9250,325,,,,,,,,
9251,325,,0.0006471640008385293,,,,,,
9252,325,0.0015431840001838282,,,,,,,
9253,325,,,,,,,,
9254,325,,,,,,,,
9255,325,,,,,,,,
9256,325,,,,,,,,
9257,325,,,,,,,,
9258,325,,,,,,,,
9259,325,,,,,,,,
9260,325,,,,,,,,
9261,325,,,,,,,,
9262,325,,,,,,,,
9263,325,,,,,,,,
9264,325,,,,,,,,
9265,325,,,,,,,,
9266,325,,,,,,,,
9267,325,,,,,,,,
9268,325,,,,,,,,
9269,325,,,,,,,,
9270,325,,,,,,,,
9271,325,,,,,,,,
9272,325,,,,,,,,
9273,325,,,,,,,,
9274,325,,,,,,,,
9275,325,,,,,,,,
9276,325,,,,,,,,
9277,325,,,,,,,,
9278,325,,,,,,,,
9279,325,,0.0006060699997760821,,,,,,
9280,325,0.0015436710018548183,,,,,,,
9281,325,,,,,,,,
9282,325,,,,,,,,
9283,325,,,,,,,,
9284,325,,,,,,,,
9285,325,,,,,,,,
9286,325,,,,,,,,
9287,325,,,,,,,,
9288,325,,,,,,,,
9289,325,,,,,,,,
9290,325,,,,,,,,
9291,325,,,,,,,,
9292,325,,,,,,,,
9293,325,,,,,,,,
9294,325,,,,,,,,
9295,325,,,,,,,,
9296,325,,,,,,,,
9297,325,,,,,,,,
9298,325,,,,,,,,
9299,325,,,,,,,,
9300,325,,,,,,,,
9301,325,,,,,,,,
9302,325,,,,,,,,
9303,325,,,,,,,,
9304,325,,,,,,,,
9305,330,,,0.8188585607940446,0.9,1.5787500381469726,0.08500000834465027,1.5787500381469726,0.08500000834465027
9306,330,,,,,,,,
9307,330,,,,,,,,
9308,330,,0.0007599300006404519,,,,,,
9309,330,0.0016229089997068513,,,,,,,
9310,330,,,,,,,,
9311,330,,,,,,,,
9312,330,,,,,,,,
9313,330,,,,,,,,
9314,330,,,,,,,,
9315,330,,,,,,,,
9316,330,,,,,,,,
9317,330,,,,,,,,
9318,330,,,,,,,,
9319,330,,,,,,,,
9320,330,,,,,,,,
9321,330,,,,,,,,
9322,330,,,,,,,,
9323,330,,,,,,,,
9324,330,,,,,,,,
9325,330,,,,,,,,
9326,330,,,,,,,,
9327,330,,,,,,,,
9328,330,,,,,,,,
9329,330,,,,,,,,
9330,330,,,,,,,,
9331,330,,,,,,,,
9332,330,,,,,,,,
9333,330,,,,,,,,
9334,330,,,,,,,,
9335,330,,,,,,,,
9336,330,,0.0006359360013448168,,,,,,
9337,330,0.0014774820010643452,,,,,,,
9338,330,,,,,,,,
9339,330,,,,,,,,
9340,330,,,,,,,,
9341,330,,,,,,,,
9342,330,,,,,,,,
9343,330,,,,,,,,
9344,330,,,,,,,,
9345,330,,,,,,,,
9346,330,,,,,,,,
9347,330,,,,,,,,
9348,330,,,,,,,,
9349,330,,,,,,,,
9350,330,,,,,,,,
9351,330,,,,,,,,
9352,330,,,,,,,,
9353,330,,,,,,,,
9354,330,,,,,,,,
9355,330,,,,,,,,
9356,330,,,,,,,,
9357,330,,,,,,,,
9358,330,,,,,,,,
9359,330,,,,,,,,
9360,330,,,,,,,,
9361,330,,,,,,,,
9362,330,,,,,,,,
9363,330,,,,,,,,
9364,330,,0.0006491229978564661,,,,,,
9365,330,0.0016204909989028238,,,,,,,
9366,330,,,,,,,,
9367,330,,,,,,,,
9368,330,,,,,,,,
9369,330,,,,,,,,
9370,330,,,,,,,,
9371,330,,,,,,,,
9372,330,,,,,,,,
9373,330,,,,,,,,
9374,330,,,,,,,,
9375,330,,,,,,,,
9376,330,,,,,,,,
9377,330,,,,,,,,
9378,330,,,,,,,,
9379,330,,,,,,,,
9380,330,,,,,,,,
9381,330,,,,,,,,
9382,330,,,,,,,,
9383,330,,,,,,,,
9384,330,,,,,,,,
9385,330,,,,,,,,
9386,330,,,,,,,,
9387,330,,,,,,,,
9388,330,,,,,,,,
9389,330,,,,,,,,
9390,330,,,,,,,,
9391,330,,,,,,,,
9392,330,,0.0008480350006720982,,,,,,
9393,330,0.0017716020010993816,,,,,,,
9394,330,,,,,,,,
9395,330,,,,,,,,
9396,330,,,,,,,,
9397,330,,,,,,,,
9398,330,,,,,,,,
9399,330,,,,,,,,
9400,330,,,,,,,,
9401,330,,,,,,,,
9402,330,,,,,,,,
9403,330,,,,,,,,
9404,330,,,,,,,,
9405,330,,,,,,,,
9406,330,,,,,,,,
9407,330,,,,,,,,
9408,330,,,,,,,,
9409,330,,,,,,,,
9410,330,,,,,,,,
9411,330,,,,,,,,
9412,330,,,,,,,,
9413,330,,,,,,,,
9414,330,,,,,,,,
9415,330,,,,,,,,
9416,330,,,,,,,,
9417,330,,,,,,,,
9418,330,,,,,,,,
9419,330,,,,,,,,
9420,330,,0.0007450630000676028,,,,,,
9421,330,0.0016510909990756772,,,,,,,
9422,330,,,,,,,,
9423,330,,,,,,,,
9424,330,,,,,,,,
9425,330,,,,,,,,
9426,330,,,,,,,,
9427,330,,,,,,,,
9428,330,,,,,,,,
9429,330,,,,,,,,
9430,330,,,,,,,,
9431,330,,,,,,,,
9432,330,,,,,,,,
9433,330,,,,,,,,
9434,330,,,,,,,,
9435,330,,,,,,,,
9436,330,,,,,,,,
9437,330,,,,,,,,
9438,330,,,,,,,,
9439,330,,,,,,,,
9440,330,,,,,,,,
9441,330,,,,,,,,
9442,330,,,,,,,,
9443,330,,,,,,,,
9444,330,,,,,,,,
9445,330,,,,,,,,
9446,335,,,0.8312655086848635,1,1.600000023841858,0,1.600000023841858,0
9447,335,,,,,,,,
9448,335,,,,,,,,
9449,335,,0.000675391002005199,,,,,,
